task id,suite,benchmark,crit level,level-A pet(us),period (ms),wss
1005,TACLe,dijkstra,1,5728.524,192.0,2
1006,TACLe,dijkstra,1,5728.524,192.0,2
1007,TACLe,dijkstra,1,5728.524,192.0,2
1008,TACLe,dijkstra,1,5728.524,192.0,2
1009,TACLe,dijkstra,1,5728.524,192.0,2
1010,TACLe,dijkstra,1,5728.524,192.0,2
1011,TACLe,dijkstra,1,5728.524,192.0,2
1012,TACLe,dijkstra,1,5728.524,192.0,2
1013,TACLe,dijkstra,1,5728.524,192.0,2
1014,TACLe,dijkstra,1,5728.524,192.0,2
1015,TACLe,dijkstra,1,5728.524,192.0,2
1016,TACLe,dijkstra,1,5728.524,192.0,2
1017,TACLe,dijkstra,1,5728.524,192.0,2
1018,TACLe,dijkstra,1,5728.524,192.0,2
1019,TACLe,dijkstra,1,5728.524,192.0,2
1020,SD-VBS,disparity,2,18463.68,941.0,2
1021,SD-VBS,disparity,2,18463.68,2352.0,2
1022,SD-VBS,disparity,2,18463.68,3710.0,2
1023,SD-VBS,disparity,2,18463.68,1565.0,2
1024,SD-VBS,disparity,2,18463.68,786.0,2
1025,SD-VBS,disparity,2,18463.68,2366.0,2
1026,SD-VBS,disparity,2,18463.68,2696.0,2
1027,SD-VBS,disparity,2,18463.68,4126.0,2
1028,SD-VBS,disparity,2,18463.68,1960.0,2
1029,SD-VBS,disparity,2,18463.68,1025.0,2
1030,SD-VBS,disparity,2,18463.68,4194.0,2
1031,SD-VBS,disparity,2,18463.68,2037.0,2
1032,SD-VBS,localization,2,32943.807,3626.0,2
1033,SD-VBS,localization,2,32943.807,3618.0,2
1034,SD-VBS,localization,2,32943.807,2184.0,2
1035,SD-VBS,localization,2,32943.807,4464.0,2
1036,SD-VBS,localization,2,32943.807,2511.0,2
1037,SD-VBS,localization,2,32943.807,2186.0,2
1038,SD-VBS,localization,2,32943.807,534.0,2
1039,SD-VBS,localization,2,32943.807,841.0,2
1040,SD-VBS,localization,2,32943.807,2504.0,2
1041,SD-VBS,localization,2,32943.807,2399.0,2
1042,SD-VBS,localization,2,32943.807,3609.0,2
1043,SD-VBS,localization,2,32943.807,3329.0,2
1044,SD-VBS,localization,2,32943.807,1941.0,2
1045,SD-VBS,localization,2,32943.807,1149.0,2
1046,SD-VBS,localization,2,32943.807,1509.0,2
1047,SD-VBS,localization,2,32943.807,2244.0,2
1048,SD-VBS,sift,2,54254.549999999996,4591.0,2
1049,SD-VBS,sift,2,54254.549999999996,2378.0,2
1050,SD-VBS,sift,2,54254.549999999996,4165.0,2
1051,SD-VBS,sift,2,54254.549999999996,1201.0,2
1052,SD-VBS,sift,2,54254.549999999996,4569.0,2
1053,SD-VBS,sift,2,54254.549999999996,3884.0,2
1054,SD-VBS,sift,2,54254.549999999996,3473.0,2
1055,SD-VBS,sift,2,54254.549999999996,1205.0,2
1056,SD-VBS,sift,2,54254.549999999996,2124.0,2
1057,SD-VBS,svm,2,37705.604999999996,2159.0,2
1058,SD-VBS,svm,2,37705.604999999996,1686.0,2
1059,SD-VBS,svm,2,37705.604999999996,3280.0,2
1060,SD-VBS,svm,2,37705.604999999996,4616.0,2
1061,SD-VBS,svm,2,37705.604999999996,4767.0,2
1062,SD-VBS,svm,2,37705.604999999996,753.0,2
1063,SD-VBS,svm,2,37705.604999999996,1881.0,2
1064,SD-VBS,svm,2,37705.604999999996,1911.0,2
1065,SD-VBS,svm,2,37705.604999999996,1068.0,2
1066,SD-VBS,stitch,2,34208.358,2745.0,2
1067,SD-VBS,stitch,2,34208.358,1709.0,2
1068,SD-VBS,stitch,2,34208.358,4469.0,2
1069,SD-VBS,stitch,2,34208.358,2333.0,2
1070,SD-VBS,stitch,2,34208.358,1367.0,2
1071,SD-VBS,stitch,2,34208.358,681.0,2
1072,SD-VBS,stitch,2,34208.358,4368.0,2
1073,SD-VBS,stitch,2,34208.358,4237.0,2
1074,SD-VBS,stitch,2,34208.358,3468.0,2
1075,SD-VBS,stitch,2,34208.358,2678.0,2
1076,SD-VBS,stitch,2,34208.358,3904.0,2
1077,SD-VBS,tracking,2,9213.131999999998,2891.0,2
1078,SD-VBS,tracking,2,9213.131999999998,2784.0,2
1079,SD-VBS,tracking,2,9213.131999999998,4067.0,2
1080,SD-VBS,tracking,2,9213.131999999998,1647.0,2
1081,SD-VBS,tracking,2,9213.131999999998,675.0,2
1082,SD-VBS,tracking,2,9213.131999999998,4341.0,2
1083,SD-VBS,tracking,2,9213.131999999998,1818.0,2
1084,SD-VBS,tracking,2,9213.131999999998,2502.0,2
1085,SD-VBS,tracking,2,9213.131999999998,1103.0,2
1086,SD-VBS,tracking,2,9213.131999999998,3218.0,2
1087,SD-VBS,tracking,2,9213.131999999998,3667.0,2
1088,SD-VBS,mser,2,6864.5985,1699.0,2
1089,SD-VBS,mser,2,6864.5985,940.0,2
1090,SD-VBS,mser,2,6864.5985,2489.0,2
1091,SD-VBS,mser,2,6864.5985,1510.0,2
1092,SD-VBS,mser,2,6864.5985,1573.0,2
1093,SD-VBS,mser,2,6864.5985,1587.0,2
1094,SD-VBS,mser,2,6864.5985,4725.0,2
1095,SD-VBS,mser,2,6864.5985,598.0,2
1096,SD-VBS,mser,2,6864.5985,4122.0,2
1097,SD-VBS,texture_synt,2,5251.4775,3167.0,2
1098,SD-VBS,texture_synt,2,5251.4775,893.0,2
1099,SD-VBS,texture_synt,2,5251.4775,4011.0,2
1100,SD-VBS,texture_synt,2,5251.4775,556.0,2
1101,SD-VBS,texture_synt,2,5251.4775,4782.0,2
1102,SD-VBS,texture_synt,2,5251.4775,3790.0,2
