task id,suite,benchmark,crit level,level-A pet(us),period (ms),wss
1003,SD-VBS,svm,2,37705.604999999996,3575.0,2
1004,SD-VBS,stitch,2,34208.358,1329.0,2
1005,SD-VBS,stitch,2,34208.358,1020.0,2
1006,SD-VBS,stitch,2,34208.358,3298.0,2
1007,SD-VBS,stitch,2,34208.358,3679.0,2
1008,SD-VBS,stitch,2,34208.358,3624.0,2
1009,SD-VBS,stitch,2,34208.358,2439.0,2
1010,SD-VBS,stitch,2,34208.358,2270.0,2
1011,SD-VBS,stitch,2,34208.358,790.0,2
1012,SD-VBS,stitch,2,34208.358,1169.0,2
1013,SD-VBS,stitch,2,34208.358,703.0,2
1014,SD-VBS,stitch,2,34208.358,2960.0,2
1015,SD-VBS,stitch,2,34208.358,2973.0,2
1016,SD-VBS,stitch,2,34208.358,3947.0,2
1017,SD-VBS,stitch,2,34208.358,2564.0,2
1018,SD-VBS,tracking,2,9213.131999999998,4730.0,2
1019,SD-VBS,tracking,2,9213.131999999998,2851.0,2
1020,SD-VBS,tracking,2,9213.131999999998,1444.0,2
1021,SD-VBS,tracking,2,9213.131999999998,4258.0,2
1022,SD-VBS,tracking,2,9213.131999999998,4056.0,2
1023,SD-VBS,tracking,2,9213.131999999998,3669.0,2
1024,SD-VBS,tracking,2,9213.131999999998,4122.0,2
1025,SD-VBS,tracking,2,9213.131999999998,4316.0,2
1026,SD-VBS,mser,2,6864.5985,4450.0,2
1027,SD-VBS,mser,2,6864.5985,2770.0,2
1028,SD-VBS,mser,2,6864.5985,862.0,2
1029,SD-VBS,mser,2,6864.5985,2875.0,2
1030,SD-VBS,mser,2,6864.5985,2861.0,2
1031,SD-VBS,mser,2,6864.5985,1258.0,2
1032,SD-VBS,mser,2,6864.5985,4385.0,2
1033,SD-VBS,texture_synt,2,5251.4775,1414.0,2
1034,SD-VBS,texture_synt,2,5251.4775,4692.0,2
1035,SD-VBS,texture_synt,2,5251.4775,1331.0,2
1036,SD-VBS,texture_synt,2,5251.4775,663.0,2
1037,SD-VBS,texture_synt,2,5251.4775,767.0,2
1038,SD-VBS,texture_synt,2,5251.4775,1136.0,2
1039,SD-VBS,texture_synt,2,5251.4775,4328.0,2
1040,SD-VBS,texture_synt,2,5251.4775,3450.0,2
1041,SD-VBS,texture_synt,2,5251.4775,3955.0,2
1042,SD-VBS,texture_synt,2,5251.4775,2457.0,2
1043,SD-VBS,texture_synt,2,5251.4775,957.0,2
