task id,suite,benchmark,crit level,level-A pet(us),period (ms),wss
1000,SD-VBS,tracking,2,9213.131999999998,3880.0,2
1001,SD-VBS,tracking,2,9213.131999999998,4407.0,2
1002,SD-VBS,tracking,2,9213.131999999998,2176.0,2
1003,SD-VBS,tracking,2,9213.131999999998,4023.0,2
1004,SD-VBS,tracking,2,9213.131999999998,2042.0,2
1005,SD-VBS,tracking,2,9213.131999999998,819.0,2
1006,SD-VBS,tracking,2,9213.131999999998,1863.0,2
1007,SD-VBS,tracking,2,9213.131999999998,3982.0,2
1008,SD-VBS,tracking,2,9213.131999999998,1577.0,2
1009,SD-VBS,tracking,2,9213.131999999998,4602.0,2
1010,SD-VBS,tracking,2,9213.131999999998,3209.0,2
1011,SD-VBS,tracking,2,9213.131999999998,4294.0,2
1012,SD-VBS,tracking,2,9213.131999999998,1385.0,2
1013,SD-VBS,tracking,2,9213.131999999998,3083.0,2
1014,SD-VBS,tracking,2,9213.131999999998,3491.0,2
1015,SD-VBS,tracking,2,9213.131999999998,3452.0,2
1016,SD-VBS,mser,2,6864.5985,1621.0,2
1017,SD-VBS,mser,2,6864.5985,3064.0,2
1018,SD-VBS,mser,2,6864.5985,3067.0,2
1019,SD-VBS,mser,2,6864.5985,1918.0,2
1020,SD-VBS,mser,2,6864.5985,1953.0,2
1021,SD-VBS,mser,2,6864.5985,2039.0,2
1022,SD-VBS,mser,2,6864.5985,4128.0,2
1023,SD-VBS,mser,2,6864.5985,3881.0,2
1024,SD-VBS,mser,2,6864.5985,1298.0,2
1025,SD-VBS,mser,2,6864.5985,4321.0,2
1026,SD-VBS,mser,2,6864.5985,2887.0,2
1027,SD-VBS,mser,2,6864.5985,2778.0,2
1028,SD-VBS,texture_synt,2,5251.4775,1955.0,2
1029,SD-VBS,texture_synt,2,5251.4775,3881.0,2
1030,SD-VBS,texture_synt,2,5251.4775,1382.0,2
1031,SD-VBS,texture_synt,2,5251.4775,1473.0,2
1032,SD-VBS,texture_synt,2,5251.4775,3601.0,2
1033,SD-VBS,texture_synt,2,5251.4775,2701.0,2
1034,SD-VBS,texture_synt,2,5251.4775,1589.0,2
1035,SD-VBS,texture_synt,2,5251.4775,1901.0,2
1036,SD-VBS,texture_synt,2,5251.4775,2991.0,2
1037,SD-VBS,texture_synt,2,5251.4775,3408.0,2
1038,SD-VBS,texture_synt,2,5251.4775,4146.0,2
1039,SD-VBS,texture_synt,2,5251.4775,3410.0,2
1040,SD-VBS,texture_synt,2,5251.4775,1469.0,2
1041,SD-VBS,texture_synt,2,5251.4775,600.0,2
1042,SD-VBS,texture_synt,2,5251.4775,1284.0,2
1043,SD-VBS,texture_synt,2,5251.4775,2760.0,2
1044,SD-VBS,texture_synt,2,5251.4775,3318.0,2
1045,SD-VBS,texture_synt,2,5251.4775,3434.0,2
